season,yr,mnth,hr,holiday,weekday,workingday,temp,hum,windspeed,casual,cnt
1,1,3,22,0,1,1,0.56,0.56,0.2239,17,133
1,1,3,23,0,1,1,0.56,0.56,0.2239,10,63
1,1,3,0,0,2,1,0.56,0.52,0.194,5,26
1,1,3,1,0,2,1,0.52,0.59,0.2239,2,16
1,1,3,2,0,2,1,0.52,0.72,0.2985,0,1
1,1,3,3,0,2,1,0.52,0.72,0.2985,0,2
1,1,3,4,0,2,1,0.46,0.82,0.194,0,1
1,1,3,5,0,2,1,0.46,0.82,0.194,0,24
1,1,3,6,0,2,1,0.46,0.82,0.194,5,113
1,1,3,7,0,2,1,0.46,0.82,0.2836,16,308
1,1,3,8,0,2,1,0.46,0.82,0.2836,22,593
1,1,3,9,0,2,1,0.48,0.82,0.2836,18,342
1,1,3,10,0,2,1,0.52,0.77,0.2239,28,143
1,1,3,11,0,2,1,0.54,0.73,0.2836,64,219
1,1,3,12,0,2,1,0.6,0.6,0.2836,47,244
1,1,3,13,0,2,1,0.6,0.6,0.3881,53,233
1,1,3,14,0,2,1,0.64,0.53,0.3284,52,212
1,1,3,15,0,2,1,0.7,0.39,0.2239,68,264
1,1,3,16,0,2,1,0.72,0.34,0.3881,53,365
1,1,3,17,0,2,1,0.7,0.37,0.1045,62,676
1,1,3,18,0,2,1,0.7,0.34,0.2985,96,734
1,1,3,19,0,2,1,0.64,0.47,0.2239,50,479
1,1,3,20,0,2,1,0.6,0.49,0.1642,45,351
1,1,3,21,0,2,1,0.58,0.56,0.1045,44,244
1,1,3,22,0,2,1,0.56,0.6,0.0896,24,170
1,1,3,23,0,2,1,0.56,0.56,0.1343,8,87
1,1,3,0,0,3,1,0.54,0.6,0.1045,5,39
1,1,3,1,0,3,1,0.52,0.63,0.0896,2,27
1,1,3,2,0,3,1,0.5,0.68,0.194,0,2
1,1,3,3,0,3,1,0.48,0.72,0.194,1,4
1,1,3,4,0,3,1,0.48,0.67,0.0896,1,5
1,1,3,5,0,3,1,0.44,0.82,0.1343,2,27
1,1,3,6,0,3,1,0.44,0.82,0.0896,1,121
1,1,3,7,0,3,1,0.44,0.82,0.1045,20,368
1,1,3,8,0,3,1,0.44,0.82,0,34,662
1,1,3,9,0,3,1,0.52,0.68,0,26,351
1,1,3,10,0,3,1,0.56,0.56,0.1045,38,188
1,1,3,11,0,3,1,0.62,0.41,0.1642,65,220
1,1,3,12,0,3,1,0.64,0.29,0,55,267
1,1,3,13,0,3,1,0.66,0.27,0.2239,57,254
1,1,3,14,0,3,1,0.7,0.23,0.3284,61,224
1,1,3,15,0,3,1,0.7,0.24,0,86,283
1,1,3,16,0,3,1,0.72,0.25,0.194,78,356
1,1,3,17,0,3,1,0.7,0.28,0.0896,140,782
1,1,3,18,0,3,1,0.7,0.32,0,102,749
1,1,3,19,0,3,1,0.64,0.33,0.1642,70,472
1,1,3,20,0,3,1,0.62,0.35,0.1045,44,330
1,1,3,21,0,3,1,0.6,0.4,0.0896,47,288
1,1,3,22,0,3,1,0.52,0.55,0.1343,43,202
1,1,3,23,0,3,1,0.56,0.43,0.1642,19,91
1,1,3,0,0,4,1,0.54,0.49,0.1343,14,60
1,1,3,1,0,4,1,0.5,0.59,0.1045,15,23
1,1,3,2,0,4,1,0.5,0.59,0,14,19
1,1,3,3,0,4,1,0.5,0.63,0,0,7
1,1,3,4,0,4,1,0.44,0.77,0.1045,11,14
1,1,3,5,0,4,1,0.46,0.67,0,2,26
1,1,3,6,0,4,1,0.44,0.72,0.0896,4,117
1,1,3,7,0,4,1,0.44,0.72,0.0896,14,381
1,1,3,8,0,4,1,0.44,0.77,0.1045,21,623
1,1,3,9,0,4,1,0.48,0.77,0.0896,30,315
1,1,3,10,0,4,1,0.52,0.68,0.1045,34,164
1,1,3,11,0,4,1,0.56,0.6,0.1343,60,211
1,1,3,12,0,4,1,0.62,0.5,0.1343,59,265
1,1,3,13,0,4,1,0.66,0.41,0.0896,62,273
1,1,3,14,0,4,1,0.72,0.3,0.1045,81,258
1,1,3,15,0,4,1,0.72,0.32,0.2239,100,287
1,1,3,16,0,4,1,0.72,0.37,0.3881,95,426
1,1,3,17,0,4,1,0.7,0.39,0.2537,79,713
1,1,3,18,0,4,1,0.66,0.44,0.2836,98,746
1,1,3,19,0,4,1,0.64,0.5,0.194,72,425
1,1,3,20,0,4,1,0.58,0.6,0.3582,60,330
1,1,3,21,0,4,1,0.54,0.68,0.2836,36,243
1,1,3,22,0,4,1,0.52,0.68,0.1343,32,169
1,1,3,23,0,4,1,0.48,0.72,0.194,12,97
1,1,3,0,0,5,1,0.44,0.77,0.2537,8,57
1,1,3,1,0,5,1,0.42,0.82,0.3284,4,26
1,1,3,2,0,5,1,0.42,0.82,0.194,0,4
1,1,3,3,0,5,1,0.4,0.87,0.2836,0,3
1,1,3,4,0,5,1,0.4,0.87,0.2537,0,3
1,1,3,5,0,5,1,0.4,0.87,0.2239,2,32
1,1,3,6,0,5,1,0.4,0.87,0.1642,3,99
1,1,3,7,0,5,1,0.4,0.87,0.194,13,278
1,1,3,8,0,5,1,0.4,0.87,0.2239,28,562
1,1,3,9,0,5,1,0.42,0.82,0,35,312
1,1,3,10,0,5,1,0.4,0.87,0.0896,44,180
1,1,3,11,0,5,1,0.44,0.77,0,40,207
1,1,3,12,0,5,1,0.44,0.82,0.1343,72,294
1,1,3,13,0,5,1,0.46,0.77,0.0896,52,260
1,1,3,14,0,5,1,0.48,0.72,0,56,202
1,1,3,15,0,5,1,0.46,0.82,0.1045,19,107
1,1,3,16,0,5,1,0.48,0.77,0,18,129
1,1,3,17,0,5,1,0.48,0.82,0.0896,23,258
1,1,3,18,0,5,1,0.48,0.82,0.0896,31,408
1,1,3,19,0,5,1,0.46,0.88,0,23,296
1,1,3,20,0,5,1,0.46,0.88,0,31,235
1,1,3,21,0,5,1,0.44,0.94,0,8,152
1,1,3,22,0,5,1,0.44,0.94,0,16,148
1,1,3,23,0,5,1,0.44,0.94,0,22,126
1,1,3,0,0,6,0,0.44,0.94,0.0896,13,100
1,1,3,1,0,6,0,0.44,0.94,0,12,69
1,1,3,2,0,6,0,0.44,0.88,0,10,42
1,1,3,3,0,6,0,0.44,0.88,0,2,26
1,1,3,4,0,6,0,0.42,0.94,0,0,2
1,1,3,5,0,6,0,0.42,0.94,0.0896,5,8
1,1,3,6,0,6,0,0.42,0.94,0.194,1,30
1,1,3,7,0,6,0,0.4,1,0.1343,29,86
1,1,3,8,0,6,0,0.42,0.94,0.1045,63,218
1,1,3,9,0,6,0,0.44,0.88,0.0896,104,321
1,1,3,10,0,6,0,0.5,0.77,0.0896,140,443
1,1,3,11,0,6,0,0.52,0.77,0.1343,226,585
1,1,3,12,0,6,0,0.56,0.68,0.1642,286,651
1,1,3,13,0,6,0,0.6,0.6,0.1045,286,686
1,1,3,14,0,6,0,0.62,0.53,0.0896,352,690
1,1,3,15,0,6,0,0.64,0.53,0.1343,357,679
1,1,3,16,0,6,0,0.64,0.5,0,367,685
1,1,3,17,0,6,0,0.64,0.5,0.1343,291,648
1,1,3,18,0,6,0,0.62,0.57,0.2985,221,560
1,1,3,19,0,6,0,0.58,0.64,0.2836,155,417
1,1,3,20,0,6,0,0.56,0.64,0.194,89,271
1,1,3,21,0,6,0,0.54,0.68,0.1642,54,223
1,1,3,22,0,6,0,0.54,0.68,0,58,211
1,1,3,23,0,6,0,0.5,0.77,0.1642,34,185
1,1,3,0,0,0,0,0.46,0.88,0.194,27,107
1,1,3,1,0,0,0,0.46,0.82,0.1343,25,113
1,1,3,2,0,0,0,0.46,0.82,0.1045,15,56
1,1,3,3,0,0,0,0.44,0.88,0.1343,3,18
1,1,3,4,0,0,0,0.42,0.94,0.1642,6,14
1,1,3,5,0,0,0,0.4,0.94,0.1045,0,6
1,1,3,6,0,0,0,0.4,0.94,0.1045,2,11
1,1,3,7,0,0,0,0.42,0.88,0.1642,17,42
1,1,3,8,0,0,0,0.42,0.88,0.1045,25,96
1,1,3,9,0,0,0,0.42,0.88,0.0896,65,178
1,1,3,10,0,0,0,0.42,0.88,0.1045,139,351
1,1,3,11,0,0,0,0.44,0.82,0.1642,129,368
1,1,3,12,0,0,0,0.44,0.88,0.1343,222,503
1,1,3,13,0,0,0,0.46,0.82,0.1642,198,544
1,1,3,14,0,0,0,0.5,0.77,0.0896,218,521
1,1,3,15,0,0,0,0.54,0.68,0.0896,240,554
1,1,3,16,0,0,0,0.54,0.73,0.0896,229,541
1,1,3,17,0,0,0,0.56,0.64,0.0896,233,541
1,1,3,18,0,0,0,0.56,0.64,0.1642,165,459
1,1,3,19,0,0,0,0.56,0.64,0.1642,118,352
1,1,3,20,0,0,0,0.52,0.77,0.1343,59,198
1,1,3,21,0,0,0,0.52,0.72,0.0896,44,173
1,1,3,22,0,0,0,0.5,0.77,0.1045,21,100
1,1,3,23,0,0,0,0.48,0.82,0.1642,7,46
1,1,3,0,0,1,1,0.48,0.82,0.1045,4,23
1,1,3,1,0,1,1,0.46,0.88,0.1045,0,15
1,1,3,2,0,1,1,0.46,0.88,0.1642,1,8
1,1,3,3,0,1,1,0.46,0.88,0.0896,0,2
1,1,3,4,0,1,1,0.44,0.94,0,0,3
1,1,3,5,0,1,1,0.44,0.94,0,0,31
1,1,3,6,0,1,1,0.46,0.88,0.1343,2,120
1,1,3,7,0,1,1,0.46,0.88,0.194,25,354
1,1,3,8,0,1,1,0.46,0.88,0.1045,16,579
1,1,3,9,0,1,1,0.5,0.72,0.1642,55,331
1,1,3,10,0,1,1,0.52,0.72,0.1343,56,184
1,1,3,11,0,1,1,0.56,0.68,0.1642,56,201
1,1,3,12,0,1,1,0.6,0.64,0.2537,71,282
1,1,3,13,0,1,1,0.62,0.61,0.2537,69,263
1,1,3,14,0,1,1,0.64,0.57,0.194,60,260
1,1,3,15,0,1,1,0.64,0.57,0.2239,97,286
1,1,3,16,0,1,1,0.66,0.5,0.2239,65,385
1,1,3,17,0,1,1,0.64,0.53,0.2239,106,721
1,1,3,18,0,1,1,0.64,0.57,0.2537,120,801
1,1,3,19,0,1,1,0.62,0.61,0.2239,86,549
1,1,3,20,0,1,1,0.6,0.64,0.2239,34,330
1,1,3,21,0,1,1,0.6,0.64,0.1642,33,223
1,1,3,22,0,1,1,0.56,0.73,0.1642,17,148
1,1,3,23,0,1,1,0.56,0.78,0.1343,9,54
1,1,3,0,0,2,1,0.56,0.78,0.0896,5,29
1,1,3,1,0,2,1,0.54,0.88,0,6,15
1,1,3,2,0,2,1,0.54,0.88,0.0896,2,10
1,1,3,3,0,2,1,0.54,0.88,0,0,3
1,1,3,4,0,2,1,0.52,0.88,0.1343,0,6
1,1,3,5,0,2,1,0.52,0.94,0,0,20
1,1,3,6,0,2,1,0.52,0.94,0.1642,6,100
1,1,3,7,0,2,1,0.52,0.94,0.2239,3,170
1,1,3,8,0,2,1,0.52,0.88,0.1045,28,516
1,1,3,9,0,2,1,0.54,0.88,0.1642,41,325
1,1,3,10,0,2,1,0.54,0.88,0.194,44,163
1,1,3,11,0,2,1,0.58,0.83,0.1343,74,230
1,1,3,12,0,2,1,0.6,0.78,0.2537,56,261
1,1,3,13,0,2,1,0.6,0.78,0.194,77,284
1,1,3,14,0,2,1,0.6,0.73,0.1642,66,248
1,1,3,15,0,2,1,0.62,0.69,0.1045,67,244
1,1,3,16,0,2,1,0.62,0.66,0.2239,99,431
1,1,3,17,0,2,1,0.6,0.73,0.194,108,750
1,1,3,18,0,2,1,0.6,0.69,0.2537,136,801
1,1,3,19,0,2,1,0.58,0.73,0.1343,75,555
1,1,3,20,0,2,1,0.58,0.68,0.0896,78,377
1,1,3,21,0,2,1,0.56,0.73,0,38,277
1,1,3,22,0,2,1,0.54,0.77,0,32,188
1,1,3,23,0,2,1,0.52,0.83,0,10,90
2,1,3,0,0,3,1,0.52,0.88,0,4,33
2,1,3,1,0,3,1,0.52,0.83,0.0896,4,26
2,1,3,2,0,3,1,0.5,0.88,0.1343,2,10
2,1,3,3,0,3,1,0.5,0.88,0.194,1,8
2,1,3,4,0,3,1,0.5,0.88,0.1343,0,4
2,1,3,5,0,3,1,0.5,0.88,0.1343,4,39
2,1,3,6,0,3,1,0.48,0.94,0.2239,10,149
2,1,3,7,0,3,1,0.48,0.94,0.194,34,372
2,1,3,8,0,3,1,0.48,0.94,0.1045,33,535
2,1,3,9,0,3,1,0.5,0.88,0.1642,38,293
2,1,3,10,0,3,1,0.52,0.83,0.1642,30,154
2,1,3,11,0,3,1,0.52,0.83,0.1642,38,192
2,1,3,12,0,3,1,0.54,0.77,0,58,229
2,1,3,13,0,3,1,0.54,0.83,0,81,303
2,1,3,14,0,3,1,0.56,0.78,0,74,225
2,1,3,15,0,3,1,0.56,0.78,0,68,243
2,1,3,16,0,3,1,0.58,0.73,0,91,378
2,1,3,17,0,3,1,0.6,0.69,0.0896,113,729
2,1,3,18,0,3,1,0.6,0.69,0,152,779
2,1,3,19,0,3,1,0.6,0.64,0,86,582
2,1,3,20,0,3,1,0.56,0.78,0.0896,76,374
2,1,3,21,0,3,1,0.54,0.83,0.1045,47,251
2,1,3,22,0,3,1,0.52,0.83,0.1642,41,197
2,1,3,23,0,3,1,0.54,0.77,0,37,125
2,1,3,0,0,4,1,0.52,0.83,0.0896,9,41
2,1,3,1,0,4,1,0.52,0.83,0.0896,14,30
2,1,3,2,0,4,1,0.52,0.83,0.0896,1,6
2,1,3,3,0,4,1,0.52,0.83,0.0896,0,7
2,1,3,4,0,4,1,0.48,1,0.0896,0,6
2,1,3,5,0,4,1,0.48,1,0.0896,2,34
2,1,3,6,0,4,1,0.48,1,0.0896,10,136
2,1,3,7,0,4,1,0.48,1,0.0896,29,361
2,1,3,8,0,4,1,0.5,0.94,0.0896,51,649
2,1,3,9,0,4,1,0.5,0.94,0.0896,41,318
2,1,3,10,0,4,1,0.5,1,0.0896,32,142
2,1,3,11,0,4,1,0.52,0.94,0,53,219
2,1,3,12,0,4,1,0.54,0.88,0.194,48,272
2,1,3,13,0,4,1,0.58,0.78,0.0896,83,298
2,1,3,14,0,4,1,0.6,0.73,0.1045,96,257
2,1,3,15,0,4,1,0.62,0.69,0.194,102,304
2,1,3,16,0,4,1,0.64,0.65,0.194,125,425
2,1,3,17,0,4,1,0.66,0.65,0.1642,154,810
2,1,3,18,0,4,1,0.66,0.65,0.1642,147,801
2,1,3,19,0,4,1,0.66,0.61,0,117,586
2,1,3,20,0,4,1,0.62,0.73,0.2836,64,424
2,1,3,21,0,4,1,0.58,0.78,0.1642,66,374
2,1,3,22,0,4,1,0.56,0.83,0.194,56,220
2,1,3,23,0,4,1,0.56,0.83,0.0896,34,151
2,1,3,0,0,5,1,0.56,0.83,0,30,95
2,1,3,1,0,5,1,0.54,0.88,0,18,50
2,1,3,2,0,5,1,0.54,0.88,0.0896,12,32
2,1,3,3,0,5,1,0.52,0.88,0.1045,4,10
2,1,3,4,0,5,1,0.5,0.94,0.1045,0,3
2,1,3,5,0,5,1,0.5,0.94,0,5,34
2,1,3,6,0,5,1,0.5,0.88,0,6,116
2,1,3,7,0,5,1,0.5,0.93,0.1343,28,346
2,1,3,8,0,5,1,0.5,0.94,0.1343,47,662
2,1,3,9,0,5,1,0.52,0.9,0.0896,75,380
2,1,3,10,0,5,1,0.56,0.88,0.1045,125,275
2,1,3,11,0,5,1,0.62,0.73,0.1045,131,318
2,1,3,12,0,5,1,0.66,0.61,0.2239,199,471
2,1,3,13,0,5,1,0.7,0.48,0,172,428
2,1,3,14,0,5,1,0.72,0.42,0.1045,208,432
2,1,3,15,0,5,1,0.72,0.42,0.1343,191,472
2,1,3,16,0,5,1,0.72,0.42,0.1642,219,589
2,1,3,17,0,5,1,0.72,0.42,0.1642,264,957
2,1,3,18,0,5,1,0.7,0.45,0.1642,237,830
2,1,3,19,0,5,1,0.66,0.5,0.194,213,686
2,1,3,20,0,5,1,0.66,0.47,0.1343,117,445
2,1,3,21,0,5,1,0.62,0.53,0.1045,64,284
2,1,3,22,0,5,1,0.6,0.64,0.2836,53,271
2,1,3,23,0,5,1,0.6,0.69,0.2537,51,176
2,1,3,0,0,6,0,0.58,0.68,0,45,156
2,1,3,1,0,6,0,0.56,0.73,0.0896,20,128
2,1,3,2,0,6,0,0.54,0.77,0.1045,14,69
2,1,3,3,0,6,0,0.54,0.77,0.1045,10,32
2,1,3,4,0,6,0,0.52,0.83,0.0896,1,7
2,1,3,5,0,6,0,0.52,0.83,0.1642,0,4
2,1,3,6,0,6,0,0.52,0.83,0.1642,4,28
2,1,3,7,0,6,0,0.5,0.88,0.1343,25,70
2,1,3,8,0,6,0,0.5,0.94,0.194,41,154
2,1,3,9,0,6,0,0.52,0.83,0.1343,96,249
2,1,3,10,0,6,0,0.52,0.88,0.194,148,345
2,1,3,11,0,6,0,0.5,0.94,0.194,98,273
2,1,3,12,0,6,0,0.52,0.94,0.2239,61,183
2,1,3,13,0,6,0,0.52,0.94,0.2537,62,196
2,1,3,14,0,6,0,0.52,0.88,0.3582,63,223
2,1,3,15,0,6,0,0.5,0.94,0.4179,118,290
2,1,3,16,0,6,0,0.5,0.94,0.2985,49,177
2,1,3,17,0,6,0,0.5,0.88,0.2239,47,115
2,1,3,18,0,6,0,0.46,0.94,0.2239,27,137
2,1,3,19,0,6,0,0.46,0.94,0.1343,28,133
2,1,3,20,0,6,0,0.44,1,0.194,31,111
2,1,3,21,0,6,0,0.44,1,0.194,16,104
2,1,3,22,0,6,0,0.44,1,0.2537,12,83
2,1,3,23,0,6,0,0.44,0.94,0.2836,17,105
2,1,3,0,0,0,0,0.44,0.94,0.2836,18,80
2,1,3,1,0,0,0,0.42,1,0.2537,24,89
2,1,3,2,0,0,0,0.42,1,0.2985,6,35
2,1,3,3,0,0,0,0.42,0.94,0.2985,8,18
2,1,3,4,0,0,0,0.42,0.94,0.3284,1,8
2,1,3,5,0,0,0,0.4,1,0.2537,0,6
2,1,3,6,0,0,0,0.4,1,0.2537,5,18
2,1,3,7,0,0,0,0.4,0.94,0.3284,14,39
2,1,3,8,0,0,0,0.4,0.94,0.3284,21,89
2,1,3,9,0,0,0,0.4,0.94,0.2537,26,118
2,1,3,10,0,0,0,0.4,0.87,0.3284,78,250
2,1,3,11,0,0,0,0.4,0.94,0.2537,106,323
2,1,3,12,0,0,0,0.4,0.94,0.2239,122,360
2,1,3,13,0,0,0,0.42,0.88,0.1642,110,367
2,1,3,14,0,0,0,0.44,0.88,0.1642,123,414
2,1,3,15,0,0,0,0.44,0.88,0.194,139,421
2,1,3,16,0,0,0,0.48,0.77,0,153,492
2,1,3,17,0,0,0,0.5,0.72,0.0896,146,419
2,1,3,18,0,0,0,0.5,0.72,0.0896,202,491
2,1,3,19,0,0,0,0.5,0.72,0.2537,114,375
2,1,3,20,0,0,0,0.48,0.77,0.2239,63,259
2,1,3,21,0,0,0,0.48,0.77,0.1642,25,149
2,1,3,22,0,0,0,0.46,0.82,0.1343,19,111
2,1,3,23,0,0,0,0.48,0.82,0.1343,9,65
2,1,3,0,0,1,1,0.48,0.82,0.1642,10,33
2,1,3,1,0,1,1,0.48,0.82,0.2537,18,28
2,1,3,2,0,1,1,0.46,0.88,0.2239,14,20
2,1,3,3,0,1,1,0.46,0.82,0.194,0,1
2,1,3,4,0,1,1,0.44,0.82,0.1642,0,4
2,1,3,5,0,1,1,0.44,0.77,0.1642,0,36
2,1,3,6,0,1,1,0.42,0.82,0.194,7,117
2,1,3,7,0,1,1,0.44,0.72,0.194,15,370
2,1,3,8,0,1,1,0.44,0.62,0.2239,32,657
2,1,3,9,0,1,1,0.46,0.47,0.2836,37,282
2,1,3,10,0,1,1,0.5,0.36,0.5821,55,153
2,1,3,11,0,1,1,0.48,0.31,0.5821,47,178
2,1,3,12,0,1,1,0.48,0.33,0.5224,63,279
2,1,3,13,0,1,1,0.48,0.29,0.6866,79,301
2,1,3,14,0,1,1,0.48,0.33,0.4478,58,217
2,1,3,15,0,1,1,0.48,0.29,0.6119,66,223
2,1,3,16,0,1,1,0.48,0.25,0.6418,60,305
2,1,3,17,0,1,1,0.46,0.24,0.4478,65,664
2,1,3,18,0,1,1,0.44,0.26,0.4478,90,684
2,1,3,19,0,1,1,0.42,0.24,0.3582,41,458
2,1,3,20,0,1,1,0.4,0.26,0.5224,12,221
2,1,3,21,0,1,1,0.38,0.25,0.4925,11,186
2,1,3,22,0,1,1,0.36,0.25,0.3582,13,93
2,1,3,23,0,1,1,0.34,0.25,0.5224,2,48
2,1,3,0,0,2,1,0.32,0.26,0.5224,1,10
2,1,3,1,0,2,1,0.3,0.26,0.4627,1,5
2,1,3,2,0,2,1,0.26,0.3,0.2985,1,7
2,1,3,3,0,2,1,0.26,0.3,0.3284,0,4
2,1,3,4,0,2,1,0.24,0.32,0.3582,0,3
2,1,3,5,0,2,1,0.22,0.37,0.2836,1,17
2,1,3,6,0,2,1,0.22,0.37,0.194,5,101
2,1,3,7,0,2,1,0.22,0.37,0.194,9,286
2,1,3,8,0,2,1,0.22,0.37,0.2985,14,581
2,1,3,9,0,2,1,0.24,0.38,0.194,8,267
2,1,3,10,0,2,1,0.26,0.35,0.2239,20,138
2,1,3,11,0,2,1,0.3,0.31,0.1642,34,175
2,1,3,12,0,2,1,0.32,0.31,0.1642,34,220
2,1,3,13,0,2,1,0.36,0.27,0,46,211
2,1,3,14,0,2,1,0.4,0.24,0.1343,37,184
2,1,3,15,0,2,1,0.42,0.2,0,42,200
2,1,3,16,0,2,1,0.42,0.2,0,38,305
2,1,3,17,0,2,1,0.44,0.16,0,72,614
2,1,3,18,0,2,1,0.42,0.17,0.0896,67,644
2,1,3,19,0,2,1,0.42,0.17,0,40,417
2,1,3,20,0,2,1,0.42,0.17,0.0896,28,294
2,1,3,21,0,2,1,0.36,0.37,0.1642,21,221
2,1,3,22,0,2,1,0.36,0.37,0.1343,7,134
2,1,3,23,0,2,1,0.36,0.37,0.194,5,64
2,1,3,0,0,3,1,0.36,0.4,0.2836,1,30
2,1,3,1,0,3,1,0.36,0.46,0.2985,0,8
2,1,3,2,0,3,1,0.34,0.49,0.2985,0,3
2,1,3,3,0,3,1,0.34,0.42,0.3284,1,5
2,1,3,4,0,3,1,0.36,0.43,0.2985,1,1
2,1,3,5,0,3,1,0.36,0.43,0.2985,2,40
2,1,3,6,0,3,1,0.36,0.46,0.3582,4,115
2,1,3,7,0,3,1,0.36,0.46,0.3284,10,358
2,1,3,8,0,3,1,0.38,0.46,0.3582,19,658
2,1,3,9,0,3,1,0.4,0.43,0.4478,16,314
2,1,3,10,0,3,1,0.46,0.41,0.4179,33,173
2,1,3,11,0,3,1,0.5,0.42,0.3881,54,222
2,1,3,12,0,3,1,0.54,0.39,0.3582,50,268
2,1,3,13,0,3,1,0.56,0.43,0.3284,60,273
2,1,3,14,0,3,1,0.62,0.38,0.3582,52,221
2,1,3,15,0,3,1,0.62,0.41,0.2985,47,199
2,1,3,16,0,3,1,0.62,0.43,0.0896,51,221
2,1,3,17,0,3,1,0.6,0.6,0.2239,72,604
2,1,3,18,0,3,1,0.6,0.6,0.2239,61,641
2,1,3,19,0,3,1,0.6,0.56,0.194,41,456
2,1,3,20,0,3,1,0.6,0.56,0.2985,38,362
2,1,3,21,0,3,1,0.58,0.6,0.2537,28,261
2,1,3,22,0,3,1,0.56,0.64,0.1343,21,172
2,1,3,23,0,3,1,0.54,0.68,0.1343,12,93
2,1,3,0,0,4,1,0.54,0.68,0.194,10,48
2,1,3,1,0,4,1,0.56,0.6,0.1343,15,33
2,1,3,2,0,4,1,0.6,0.28,0.2985,0,6
2,1,3,3,0,4,1,0.58,0.28,0.2537,1,5
2,1,3,4,0,4,1,0.52,0.36,0.2537,1,9
2,1,3,5,0,4,1,0.5,0.45,0.2239,2,32
2,1,3,6,0,4,1,0.46,0.59,0.2537,3,117
2,1,3,7,0,4,1,0.46,0.51,0.3582,14,367
2,1,3,8,0,4,1,0.46,0.47,0.4179,26,654
2,1,3,9,0,4,1,0.48,0.48,0.4179,22,321
2,1,3,10,0,4,1,0.46,0.47,0.4478,42,166
2,1,3,11,0,4,1,0.5,0.45,0.4179,54,220
2,1,3,12,0,4,1,0.5,0.42,0.4925,64,292
2,1,3,13,0,4,1,0.46,0.44,0.3284,50,273
2,1,3,14,0,4,1,0.5,0.42,0.3582,63,238
2,1,3,15,0,4,1,0.52,0.39,0.3582,109,307
2,1,3,16,0,4,1,0.52,0.36,0.3284,67,388
2,1,3,17,0,4,1,0.52,0.38,0.3881,83,703
2,1,3,18,0,4,1,0.5,0.39,0.2985,83,681
2,1,3,19,0,4,1,0.48,0.39,0.2836,47,468
2,1,3,20,0,4,1,0.46,0.38,0.2985,34,335
2,1,3,21,0,4,1,0.44,0.44,0.2836,10,224
2,1,3,22,0,4,1,0.42,0.44,0.2836,17,152
2,1,3,23,0,4,1,0.42,0.47,0.2985,17,94
2,1,3,0,0,5,1,0.4,0.47,0.2985,10,59
2,1,3,1,0,5,1,0.38,0.5,0.2836,6,27
2,1,3,2,0,5,1,0.36,0.53,0.2985,1,7
2,1,3,3,0,5,1,0.34,0.61,0.1343,0,7
2,1,3,4,0,5,1,0.34,0.53,0.0896,1,2
2,1,3,5,0,5,1,0.32,0.61,0.0896,0,26
2,1,3,6,0,5,1,0.32,0.57,0.1343,5,86
2,1,3,7,0,5,1,0.32,0.57,0.1642,9,289
2,1,3,8,0,5,1,0.32,0.66,0.1642,38,593
2,1,3,9,0,5,1,0.34,0.57,0.1642,29,321
2,1,3,10,0,5,1,0.36,0.57,0.1045,50,187
2,1,3,11,0,5,1,0.36,0.53,0,48,201
2,1,3,12,0,5,1,0.38,0.54,0,62,270
2,1,3,13,0,5,1,0.4,0.5,0,44,242
2,1,3,14,0,5,1,0.4,0.54,0,56,229
2,1,3,15,0,5,1,0.42,0.54,0,73,280
2,1,3,16,0,5,1,0.4,0.62,0.2836,75,367
2,1,3,17,0,5,1,0.4,0.62,0.2239,93,606
2,1,3,18,0,5,1,0.42,0.54,0.194,68,560
2,1,3,19,0,5,1,0.4,0.62,0.2239,42,395
2,1,3,20,0,5,1,0.4,0.62,0.1642,17,209
2,1,3,21,0,5,1,0.38,0.66,0.1343,30,220
2,1,3,22,0,5,1,0.36,0.71,0.1642,23,153
2,1,3,23,0,5,1,0.36,0.71,0,16,123
2,1,3,0,0,6,0,0.38,0.82,0.194,12,92
2,1,3,1,0,6,0,0.4,0.76,0.194,17,82
2,1,3,2,0,6,0,0.42,0.77,0.2537,14,69
2,1,3,3,0,6,0,0.4,0.82,0.2537,10,31
2,1,3,4,0,6,0,0.42,0.77,0.4179,4,8
2,1,3,5,0,6,0,0.4,0.82,0.2239,0,5
2,1,3,6,0,6,0,0.36,0.87,0.1642,7,23
2,1,3,7,0,6,0,0.36,0.87,0.1642,5,44
2,1,3,8,0,6,0,0.36,0.87,0.194,19,145
2,1,3,9,0,6,0,0.4,0.76,0.194,62,223
2,1,3,10,0,6,0,0.4,0.76,0.1343,108,313
2,1,3,11,0,6,0,0.46,0.72,0.1343,184,463
2,1,3,12,0,6,0,0.48,0.67,0,263,621
2,1,3,13,0,6,0,0.54,0.6,0.1343,265,638
2,1,3,14,0,6,0,0.5,0.63,0.2537,240,551
2,1,3,15,0,6,0,0.52,0.59,0.2836,275,605
2,1,3,16,0,6,0,0.5,0.63,0.2985,243,535
2,1,3,17,0,6,0,0.48,0.67,0.4179,238,543
2,1,3,18,0,6,0,0.44,0.72,0.4627,102,341
2,1,3,19,0,6,0,0.42,0.71,0.4478,93,284
2,1,3,20,0,6,0,0.4,0.71,0.3284,52,208
2,1,3,21,0,6,0,0.4,0.71,0.3284,36,143
2,1,3,22,0,6,0,0.38,0.71,0.2537,40,156
2,1,3,23,0,6,0,0.36,0.76,0.2836,12,112
